initial_z,Zbase,m1,m2,initial_period_in_days
0.0142,0.0142,4.4043330365,21.6102084555,1349.7276529863
0.0142,0.0142,16.5883752062,21.444423608,315.7142356867
0.0142,0.0142,0.6104709849,3.7634747195,459.4358048659
0.0142,0.0142,0.7130324229,2.9122511449,1074.9409992424
0.0142,0.0142,58.3760373503,1.5250224051,129.5493587373
0.0142,0.0142,0.5169678459,15.8535403977,3.0065989159
0.0142,0.0142,183.9585832397,4.663535012,0.2602256532
0.0142,0.0142,2.1263875208,3.9573927833,243.0773078165
0.0142,0.0142,1.6907284056,3.0858763602,0.3299835599
0.0142,0.0142,7.1495296978,24.4806054326,1253.1173535618
0.0142,0.0142,43.7313747622,17.8346867575,16.4255667861
0.0142,0.0142,27.459677272,45.5797970683,0.9335211344
0.0142,0.0142,4.156104929,2.4023380707,38.8118644879
0.0142,0.0142,10.6498080194,3.1009217535,8.1094867721
0.0142,0.0142,2.2812034634,3.7706674881,43.6297682019
0.0142,0.0142,93.9076007354,48.3655378809,853.4393803786
0.0142,0.0142,5.5067816508,5.9509218635,391.4604418039
0.0142,0.0142,173.8405242451,1.3739492409,0.3261311165
0.0142,0.0142,27.5972888465,18.0922005626,45.6595633668
0.0142,0.0142,231.7330535733,3.5662748467,1.4319159993
0.0142,0.0142,26.0620394041,3.4184594082,35.3683691426
0.0142,0.0142,9.5845543518,4.1314278129,2.5205636041
0.0142,0.0142,24.2957092564,16.0862949961,0.1944403518
0.0142,0.0142,1.0049584454,3.0895190554,372.1540632679
0.0142,0.0142,7.012841715,7.942288235,18.6726965177
0.0142,0.0142,171.101901098,26.8858907608,56.4630929888
0.0142,0.0142,61.2851223506,40.4705555878,403.9153805322
0.0142,0.0142,0.8804084239,3.6453683137,360.4557973694
0.0142,0.0142,5.1796758503,5.3511602069,1077.644721166
0.0142,0.0142,1.7175804335,12.5447875306,39.787927571
0.0142,0.0142,27.8476698604,1.4866004079,944.4456295169
0.0142,0.0142,117.6313475495,14.2595538738,484.6549873347
0.0142,0.0142,152.5521225142,1.3011366225,173.9258367105
0.0142,0.0142,1.7566761501,13.5648041634,111.8332788674
0.0142,0.0142,289.8370734162,27.916721662,83.1987367527
0.0142,0.0142,10.547219983,3.0040657652,12.4049457239
0.0142,0.0142,0.5442329192,4.7968769073,0.5087328008
0.0142,0.0142,2.5902892558,2.9733333279,18.6055483789
0.0142,0.0142,251.2086197419,23.6404023323,1853.5239676117
0.0142,0.0142,0.6174386034,10.8194339438,13.2821655763
0.0142,0.0142,8.1179473999,11.5640108773,74.0240486511
0.0142,0.0142,0.8789921237,1.3123945687,0.9270696616
0.0142,0.0142,82.2176650743,1.3506006184,11.6981573281
0.0142,0.0142,1.058674117,8.8038527527,1.8859319594
0.0142,0.0142,13.2330049904,6.3702494837,427.4619142922
0.0142,0.0142,2.9264251458,18.3817066508,3.8280755564
0.0142,0.0142,43.1997854879,16.0987129628,21.5317345546
0.0142,0.0142,174.8307044831,2.6415535058,4.3482820575
0.0142,0.0142,1.4348108257,5.2915405905,337.5807586646
0.0142,0.0142,68.4249238266,1.1138543107,13.1290247567
0.0142,0.0142,106.3353230326,9.2078360181,3.8375406476
0.0142,0.0142,5.9656076368,5.4111996376,1.4180176841
0.0142,0.0142,131.6616823122,7.9779858808,0.1524230473
0.0142,0.0142,1.5657831818,49.2414593165,0.7610006108
0.0142,0.0142,12.9786356077,14.5984662436,22.9140209525
0.0142,0.0142,90.0313091524,15.960203558,288.2547486732
0.0142,0.0142,31.4169026235,3.3740723157,0.5112200713
0.0142,0.0142,1.4972963483,13.999531453,108.1867047496
0.0142,0.0142,5.6270726878,14.0615023584,12.971078225
0.0142,0.0142,1.3284080439,4.3957463042,314.7150774301
0.0142,0.0142,145.5816036225,33.1193135405,8.147247674
0.0142,0.0142,319.608185596,1.7104364196,0.1847809513
