initial_z,Zbase,m1,m2,initial_period_in_days
0.000142,0.000142,2.3148395057,3.3047736973,0.3095681333
0.000142,0.000142,139.5043418438,10.8938777232,1621.611630721
0.000142,0.000142,8.555543927,5.1186405752,4.7273013226
0.000142,0.000142,9.263334611,14.0869059837,5.2118417052
0.000142,0.000142,3.8734934103,34.8927000428,50.47833562
0.000142,0.000142,28.5904067098,34.1149198969,0.9994758477
0.000142,0.000142,1.0389443938,2.6922887147,509.3688872161
0.000142,0.000142,2.8882690548,47.2823169412,943.2466147873
0.000142,0.000142,35.9511993346,2.975137581,71.0543267855
0.000142,0.000142,2.3012692611,2.8841244878,10.4030552708
0.000142,0.000142,2.2304687472,37.4820175019,1.7516601772
0.000142,0.000142,16.606262136,14.8776459193,200.7477963251
0.000142,0.000142,76.9014135289,10.0887506048,1.719359056
0.000142,0.000142,11.550247181,3.8632512086,0.8484934826
0.000142,0.000142,25.8838160749,40.3211763049,193.0777667716
0.000142,0.000142,270.246568892,1.4777341289,2.4627239406
0.000142,0.000142,5.6759211316,9.4028113965,0.1703686544
0.000142,0.000142,45.8356765888,12.4013125702,20.7521337826
0.000142,0.000142,18.1398557275,2.0109434871,39.5310644973
0.000142,0.000142,46.4273740576,5.9985385907,4.490138227
0.000142,0.000142,25.9483113309,23.3017442555,1.6285697616
0.000142,0.000142,131.2854098593,39.4034763259,7.097308479
0.000142,0.000142,233.0753876263,27.4369088049,548.0224878317
0.000142,0.000142,303.3159485108,38.5929904869,324.0139167631
0.000142,0.000142,10.9191014707,1.1548318294,0.3885424118
0.000142,0.000142,87.6914380037,7.5405669182,5.1358607077
0.000142,0.000142,200.6019019973,6.5624788623,131.8867504029
0.000142,0.000142,20.6710175218,3.4154905449,3.5404997319
0.000142,0.000142,5.1735567553,2.7787151452,566.8283333469
0.000142,0.000142,64.200499385,1.6933610172,2.8538570595
0.000142,0.000142,4.5524213598,16.8555028304,0.2651946406
0.000142,0.000142,42.3581311123,2.4175760145,172.5265516626
0.000142,0.000142,46.1063235992,1.4116909941,1.8201119055
0.000142,0.000142,253.4447421532,12.0900984607,22.2699974977
0.000142,0.000142,27.8093733337,17.5173364563,48.7267021336
0.000142,0.000142,0.8954898765,36.5180298852,4.7151200759
0.000142,0.000142,5.6063112594,42.315327355,174.1957252795
0.000142,0.000142,0.5852580279,12.1978028353,4.0821493302
0.000142,0.000142,5.8763796131,2.0226906486,916.5983728236
0.000142,0.000142,0.7307237703,15.4965786717,0.8096861435
0.000142,0.000142,44.0809410673,34.0658126958,6.6063717654
0.000142,0.000142,3.9284377051,4.2070655446,0.2973038166
0.000142,0.000142,73.7379428584,2.8096484098,0.2469082692
0.000142,0.000142,3.4785134539,2.8487602497,3.1230126066
0.000142,0.000142,5.2167171641,1.9429232285,0.7609903947
0.000142,0.000142,83.7892862602,1.558390152,24.3075868961
