initial_z,Zbase,new_Z,m1,m2,initial_period_in_days
0.000142,0.000142,0.000142,3.090571746,2.768653013,0.4734256048
0.000142,0.000142,0.000142,33.5117684482,3.1415308204,678.8158812728
0.000142,0.000142,0.000142,3.6067165249,1.5799498646,21.2429702034
0.000142,0.000142,0.000142,7.1525197461,1.9848575492,0.8099135484
0.000142,0.000142,0.000142,3.4581065159,9.6717342592,0.0364623887
0.000142,0.000142,0.000142,7.09867934,1.5549585821,0.3179394462
0.000142,0.000142,0.000142,0.5881568817,4.4142254039,578.950687284
0.000142,0.000142,0.000142,2.8296047179,3.81719699,0.2484793865
0.000142,0.000142,0.000142,3.7990674516,11.3941573739,31.0443822128
0.000142,0.000142,0.000142,16.5050698122,6.4444358774,0.0224851297
0.000142,0.000142,0.000142,20.2454573985,31.8358365041,0.0396647019
0.000142,0.000142,0.000142,70.7875419302,8.0835604312,84.4817856069
0.000142,0.000142,0.000142,60.5771544929,16.9440048554,569.3544470429
0.000142,0.000142,0.000142,8.2194757849,3.1498105863,2.9674156261
0.000142,0.000142,0.000142,39.0300451847,1.1853024651,0.0397717415
0.000142,0.000142,0.000142,1.585623483,9.8459908452,5.8656993209
0.000142,0.000142,0.000142,8.3715879687,28.0509151017,7.9511570517
0.000142,0.000142,0.000142,68.6814050798,31.6069098694,2.3004196483
0.000142,0.000142,0.000142,3.4204519138,7.3410380468,0.0591464906
0.000142,0.000142,0.000142,46.9428023014,30.194745877,144.1919785455
0.000142,0.000142,0.000142,91.7623544774,37.5074957513,31.4630073928
0.000142,0.000142,0.000142,9.0450095874,37.633023092,70.7867392864
0.000142,0.000142,0.000142,25.9706552643,2.1237205443,36.5712932243
0.000142,0.000142,0.000142,14.1091529881,21.6785304886,0.1207006125
0.000142,0.000142,0.000142,10.4276419741,2.710120737,0.0597824948
0.000142,0.000142,0.000142,98.5951059195,40.2732079035,1.8151718681
0.000142,0.000142,0.000142,2.0327348294,15.2217041987,551.5122204642
0.000142,0.000142,0.000142,4.1422293515,35.0106997346,0.2052546099
0.000142,0.000142,0.000142,3.5299776191,1.1742897977,1.3973354778
0.000142,0.000142,0.000142,2.2185550196,9.3842734072,0.0833874693
0.000142,0.000142,0.000142,28.8941081186,8.5836400464,0.0553509731
0.000142,0.000142,0.000142,16.3589918908,1.9745893801,84.4860675859
0.000142,0.000142,0.000142,82.7974705296,6.164235169,482.7360161857
0.000142,0.000142,0.000142,1.5496700172,16.8805304114,1.2864816138
0.000142,0.000142,0.000142,106.3216092733,10.5818792434,0.2106035354
0.000142,0.000142,0.000142,47.747947673,12.6826148278,0.5662534337
0.000142,0.000142,0.000142,6.7134835852,1.6159411337,986.7729631994
0.000142,0.000142,0.000142,6.3289971133,12.1183486779,3.3935093013
0.000142,0.000142,0.000142,2.043875475,24.0808320261,47.5290950454
0.000142,0.000142,0.000142,7.9683449013,3.0693107067,16.6056626975
0.000142,0.000142,0.000142,28.7307288854,1.9446934919,2.1004957911
0.000142,0.000142,0.000142,1.2959057188,2.0253018898,92.5791302358
0.000142,0.000142,0.000142,29.8198479069,10.889000172,1028.2543161584
0.000142,0.000142,0.000142,0.8576831022,6.2923700867,0.4138916666
0.000142,0.000142,0.000142,6.1223760719,3.1141709007,0.9942856231
0.000142,0.000142,0.000142,4.9530141852,18.1677780324,2.0618964533
0.000142,0.000142,0.000142,82.1796659624,8.6972533166,6.7813734538
0.000142,0.000142,0.000142,3.976505412,10.4667026228,74.2460544869
0.000142,0.000142,0.000142,14.4689001486,2.1837960995,0.2745135607
0.000142,0.000142,0.000142,50.0263727771,1.1546537909,0.7843109931
0.000142,0.000142,0.000142,1.9066853543,26.009545449,3.5627574498
0.000142,0.000142,0.000142,103.8329258015,1.4357017651,315.7216648872
0.000142,0.000142,0.000142,63.8776980217,14.1974315699,23.702874342
0.000142,0.000142,0.000142,13.8287655584,4.9343317443,118.5606678989
0.000142,0.000142,0.000142,89.5821143431,43.8239747832,188.8230591539
0.000142,0.000142,0.000142,6.82825803,1.9461912386,64.4432776199
0.000142,0.000142,0.000142,1.7625503786,8.1905328004,790.189444183
0.000142,0.000142,0.000142,5.8032965293,2.1604663726,380.8139054502
0.000142,0.000142,0.000142,7.3304718817,1.3919104164,59.2024929936
0.000142,0.000142,0.000142,32.4053181241,1.1640566208,1.7896023866
0.000142,0.000142,0.000142,29.3850408192,4.0093039475,4.7600614767
0.000142,0.000142,0.000142,22.0358313555,8.0432032541,157.4609336958
0.000142,0.000142,0.000142,65.7883067069,1.5550564401,0.057279697
0.000142,0.000142,0.000142,19.8897547008,3.6022853085,156.4898717529
0.000142,0.000142,0.000142,30.3903690927,44.810500318,0.2281092766
0.000142,0.000142,0.000142,9.0928981351,8.4319488871,42.1104359478
0.000142,0.000142,0.000142,144.571453988,18.6732114543,0.0875805661
0.000142,0.000142,0.000142,0.5072776784,26.1050049798,3.3396657738
0.000142,0.000142,0.000142,2.8408060109,1.3375074663,24.0763572395
0.000142,0.000142,0.000142,11.6605968319,17.1766154003,0.2802562297
0.000142,0.000142,0.000142,1.7795862066,1.8012501555,2.3904908052
0.000142,0.000142,0.000142,25.8098091525,1.1019104466,324.4663510371
0.000142,0.000142,0.000142,14.1342659787,31.5214790698,0.0202712005
0.000142,0.000142,0.000142,70.6446647619,2.1657924313,6.598081318
0.000142,0.000142,0.000142,9.7064648318,1.3135529315,48.9709974938
0.000142,0.000142,0.000142,56.4112389334,8.3820888982,5.6554576036
0.000142,0.000142,0.000142,1.773055131,48.6156629589,84.7592429072
0.000142,0.000142,0.000142,1.0525754438,6.481336027,2.1572281056
0.000142,0.000142,0.000142,6.7388418496,18.1215810661,0.0943010285
0.000142,0.000142,0.000142,2.9953088717,4.6822459917,92.4899431389
0.000142,0.000142,0.000142,61.3724299006,2.6475941403,139.9311439386
0.000142,0.000142,0.000142,19.0076449239,7.9248295624,57.5711683311
0.000142,0.000142,0.000142,12.1460990274,1.6680239382,578.5813355824
0.000142,0.000142,0.000142,3.1415713099,5.2732545277,12.285022836
0.000142,0.000142,0.000142,31.2411966988,1.1304421022,0.1395941201
0.000142,0.000142,0.000142,14.3840401741,1.0623859983,5.4730556526
0.000142,0.000142,0.000142,0.800708029,11.2627699845,3.2641110759
0.000142,0.000142,0.000142,40.9548235682,6.6126043846,12.2988163712
0.000142,0.000142,0.000142,1.6209005887,1.4570825445,0.567094454
0.000142,0.000142,0.000142,3.3509189763,12.9132291161,76.0421029439
0.000142,0.000142,0.000142,3.1932728587,13.9139579202,0.0930606918
0.000142,0.000142,0.000142,37.9313716405,12.0826662358,34.4834412573
0.000142,0.000142,0.000142,6.0051684569,49.2682929215,5.7705168528
0.000142,0.000142,0.000142,174.9608544886,40.415628175,268.8841990279
0.000142,0.000142,0.000142,4.7020236864,14.5639782252,0.6521086017
0.000142,0.000142,0.000142,2.0574085926,16.5632015268,2.325870054
0.000142,0.000142,0.000142,54.4675017984,20.7865743269,8.275824288
0.000142,0.000142,0.000142,3.4789698672,21.365126728,930.4142514024
0.000142,0.000142,0.000142,10.2085347498,7.2026756389,32.7478752887
0.000142,0.000142,0.000142,5.2127404941,6.1968589624,15.4150394932
0.000142,0.000142,0.000142,9.4630416143,4.6395075319,0.0817306216
0.000142,0.000142,0.000142,37.4043516593,5.6383135908,0.021312201
0.000142,0.000142,0.000142,2.4138594566,2.0902480383,0.0602705881
0.000142,0.000142,0.000142,1.3236685978,1.2020757755,8.0912256785
0.000142,0.000142,0.000142,6.1422679615,2.4631237904,498.1706272904
0.000142,0.000142,0.000142,5.6125314152,43.364886327,0.1248739989
0.000142,0.000142,0.000142,2.2410320107,7.7455337805,2.800357488
0.000142,0.000142,0.000142,2.2177137175,2.2531274997,110.8471736202
0.000142,0.000142,0.000142,23.939461068,34.3691288247,776.1910072762
0.000142,0.000142,0.000142,5.9364667134,44.4807047596,0.0439561097
0.000142,0.000142,0.000142,44.3996500179,12.9516425352,831.6983604259
0.000142,0.000142,0.000142,125.3782301745,1.5934903473,90.5879780241
0.000142,0.000142,0.000142,2.1855065734,15.240666057,165.0596554155
0.000142,0.000142,0.000142,68.3153665129,2.2288510171,1.222021778
0.000142,0.000142,0.000142,26.8765448187,1.4668952474,85.1705608666
0.000142,0.000142,0.000142,1.1314852313,5.7283240696,2.0771729254
0.000142,0.000142,0.000142,0.5859071357,11.0991224519,410.5648915855
0.000142,0.000142,0.000142,6.5335924212,15.3857580665,1.0687725464
0.000142,0.000142,0.000142,81.4102272706,2.2121188872,0.6626769255
0.000142,0.000142,0.000142,1.8809376057,10.1269289752,36.2697318817
0.000142,0.000142,0.000142,21.0940246024,4.8128377932,2.064199255
0.000142,0.000142,0.000142,0.5154469338,1.1458269983,14.3374373654
0.000142,0.000142,0.000142,0.8679590216,15.6209827892,0.0768731152
0.000142,0.000142,0.000142,145.3037523968,15.1940434124,10.9823320288
0.000142,0.000142,0.000142,19.7702472689,36.5275205011,11.202230627
0.000142,0.000142,0.000142,13.3161550173,1.7261116547,4.9808916839
0.000142,0.000142,0.000142,19.7906272823,26.722499239,40.44533229
0.000142,0.000142,0.000142,72.4164620904,2.358665699,726.2086664136
0.000142,0.000142,0.000142,1.6241193055,42.6458684137,2.9485052825
0.000142,0.000142,0.000142,0.7772981344,2.1502480538,968.8819442807
0.000142,0.000142,0.000142,19.223206178,8.9447573544,183.0283271127
0.000142,0.000142,0.000142,101.1995292019,16.8312744178,288.9462289846
0.000142,0.000142,0.000142,3.8223911203,6.9788494389,0.6751623596
0.000142,0.000142,0.000142,9.9869077008,6.939681974,110.8606138398
0.000142,0.000142,0.000142,7.7355976749,11.4997011011,3.485733543
0.000142,0.000142,0.000142,34.583121394,4.1607031453,1.3751628628
0.000142,0.000142,0.000142,59.0889830391,11.2398396302,0.1774128101
0.000142,0.000142,0.000142,30.1212140845,4.6452204593,4.4501337949
0.000142,0.000142,0.000142,12.325471804,1.5397237379,2.6076706544
0.000142,0.000142,0.000142,0.6916749953,10.1389999327,19.3285910021
0.000142,0.000142,0.000142,0.6396043619,2.4292906301,608.8940741978
0.000142,0.000142,0.000142,1.8206885719,4.8596761185,7.758395167
0.000142,0.000142,0.000142,0.683570222,18.5763490985,0.1408050798
0.000142,0.000142,0.000142,13.0597136185,13.3959291827,2.589845358
0.000142,0.000142,0.000142,2.3119498449,3.1927447257,216.2605271575
0.000142,0.000142,0.000142,14.254357738,2.3663189155,7.5522256129
0.000142,0.000142,0.000142,1.551133633,23.5485939665,978.0111096614
0.000142,0.000142,0.000142,75.2050966419,50.4857120689,28.7110418415
0.000142,0.000142,0.000142,121.0872452319,4.3695922348,1.9957387363
0.000142,0.000142,0.000142,2.6763410417,9.2365168906,714.4780562764
0.000142,0.000142,0.000142,1.8877981427,31.0190759647,0.3714406574
0.000142,0.000142,0.000142,97.912476379,4.28285824,7.904616194
0.000142,0.000142,0.000142,40.5970727493,13.6684793583,645.5788958208
0.000142,0.000142,0.000142,0.6925695759,4.1061509861,37.6231344406
0.000142,0.000142,0.000142,188.7013704535,2.2145640823,3.6615592477
0.000142,0.000142,0.000142,35.3698111505,6.9245852554,31.3558486596
0.000142,0.000142,0.000142,4.8391904289,2.7266761589,0.0696305779
0.000142,0.000142,0.000142,15.5210040682,3.4793342545,273.4616060278
0.000142,0.000142,0.000142,88.8339305498,21.4924870206,4.0695423789
0.000142,0.000142,0.000142,11.4348837436,39.6923681256,32.6005827242
0.000142,0.000142,0.000142,15.7823843868,11.4402213916,0.078721598
0.000142,0.000142,0.000142,164.7388688632,3.3898032178,0.3628844861
0.000142,0.000142,0.000142,2.3972270015,37.7266598764,1.1874711956
0.000142,0.000142,0.000142,10.4364507582,22.1082097212,0.8252835915
0.000142,0.000142,0.000142,3.0811456611,1.7917352866,7.6453024649
0.000142,0.000142,0.000142,0.8310170632,2.0782366783,2.0065140293
0.000142,0.000142,0.000142,8.993376762,4.3594446853,1.4799913779
0.000142,0.000142,0.000142,1.1619188958,11.2952004188,0.7034648494
0.000142,0.000142,0.000142,18.1441519591,5.5892174279,19.6318474689
0.000142,0.000142,0.000142,0.5250719184,9.2686678669,243.5350756327
0.000142,0.000142,0.000142,1.1710147442,1.1931489944,0.8158479433
0.000142,0.000142,0.000142,135.4609232631,2.0798000788,0.1447462787
0.000142,0.000142,0.000142,113.051666235,5.4100995666,1.6670819346
0.000142,0.000142,0.000142,76.1568760871,1.5350887732,19.8902543147
0.000142,0.000142,0.000142,10.2033109691,1.50361842,164.7145161808
0.000142,0.000142,0.000142,25.175953888,1.7956555854,0.025401645
0.000142,0.000142,0.000142,70.1434166563,40.749149727,39.5234191921
0.000142,0.000142,0.000142,2.7529657337,6.8778481295,0.1346959731
0.000142,0.000142,0.000142,13.0088406977,1.0530218139,0.0265028431
0.000142,0.000142,0.000142,13.1052643704,15.7402709642,0.0767569001
0.000142,0.000142,0.000142,1.3331062036,3.8778442052,26.1376863451
