initial_z,Zbase,m1,m2,initial_period_in_days
0.00142,0.00142,155.3987425652,15.7834272946,2142.8898759864
0.00142,0.00142,74.0805380252,24.130423028,178.3132464632
0.00142,0.00142,300.0612185954,96.9226809873,278.6384608822
0.00142,0.00142,30.8455262711,14.1686269892,5.8983621666
0.00142,0.00142,205.5984535819,172.3880037621,120.3683181054
0.00142,0.00142,9.8431504233,2.1103658035,0.9714255581
0.00142,0.00142,156.959197352,61.5735168475,1268.2860229925
0.00142,0.00142,173.6917370467,113.8584561021,315.7574440649
0.00142,0.00142,133.8832373406,52.8758565157,88.3110759432
0.00142,0.00142,58.2325893048,43.9612555826,1713.7192773047
0.00142,0.00142,8.5456968745,7.91860952,5833.7092171524
0.00142,0.00142,33.063476741,7.3420476431,1739.1994341358
0.00142,0.00142,19.7238824648,6.6006964299,12.0927468076
0.00142,0.00142,240.6799942993,89.6251864033,5896.8277181256
0.00142,0.00142,171.1207818103,65.618581339,80.9146621607
0.00142,0.00142,7.0557017447,6.4775528889,1558.1711032696
0.00142,0.00142,141.8167639285,119.7952177036,118.3985433268
0.00142,0.00142,108.6069931876,94.6045267408,0.7903974418
0.00142,0.00142,20.0871907622,2.5353082418,0.1306711468
0.00142,0.00142,34.5350701997,25.0053048519,0.1274688673
0.00142,0.00142,41.458843513,23.296680134,33.7843422674
0.00142,0.00142,6.6527715803,4.3526453331,1950.7949426423
0.00142,0.00142,12.8575217191,2.9101118604,0.7703307295
0.00142,0.00142,181.8930440677,111.4813992374,2312.6142369772
0.00142,0.00142,10.6471214953,8.0325126203,4714.6520689534
0.00142,0.00142,62.6641117072,16.6044004677,0.1467597388
0.00142,0.00142,25.3409037193,7.6572332434,315.2551929237
0.00142,0.00142,65.6606259156,58.597817271,0.7009308278
0.00142,0.00142,18.0718676654,3.9369548464,0.1091355559
0.00142,0.00142,107.7325688824,24.2995275241,6.0310791165
0.00142,0.00142,146.2894420882,78.2738690397,998.3079593364
0.00142,0.00142,122.236691094,13.9190890279,105.9664622608
0.00142,0.00142,130.6062858872,91.5741972026,4049.0944417174
0.00142,0.00142,11.0085601833,1.8909928668,2.5444865263
0.00142,0.00142,14.5855099322,2.3225506161,2.4092168875
0.00142,0.00142,11.2273262798,3.6668483791,5.4837363401
0.00142,0.00142,48.224513683,36.9122593094,12.1205170359
0.00142,0.00142,14.7888155247,11.7187180818,0.2748366878
0.00142,0.00142,22.6365594707,15.5053077013,462.6243709654
0.00142,0.00142,5.9510367081,4.0476550416,3.3945084979
0.00142,0.00142,65.840042386,27.3508558207,0.1737772644
0.00142,0.00142,259.6142586775,178.9930916823,0.1715357592
0.00142,0.00142,25.1183717098,9.3177042834,0.8848501767
0.00142,0.00142,20.6506828091,5.7398772795,0.7609736651
0.00142,0.00142,10.5916198086,3.572373381,0.4093926019
0.00142,0.00142,253.8659844317,179.1258093582,137.2248183672
0.00142,0.00142,15.5272319677,8.7897704318,33.719120896
0.00142,0.00142,82.5458869561,49.6723671396,212.0435659538
0.00142,0.00142,26.8684075773,18.777299444,536.7263248966
0.00142,0.00142,43.7467576516,7.9386213033,9.5718813429
0.00142,0.00142,204.141622001,155.8857582924,11.7732033894
0.00142,0.00142,9.4313816821,3.7325554664,347.0556812786
0.00142,0.00142,54.2282823367,20.9019272742,16.1179996128
0.00142,0.00142,9.6778569227,8.8447352509,1733.1845653209
0.00142,0.00142,6.2933937135,3.1075076104,129.494809741
0.00142,0.00142,240.9265349205,131.9826663768,2594.8021440418
0.00142,0.00142,212.3144799243,15.1714087611,4522.2572926935
0.00142,0.00142,215.1232050469,194.53040138,76.6002264649
0.00142,0.00142,179.4153267198,39.3941814741,1427.5922876021
0.00142,0.00142,17.3844307636,9.4412081563,30.9602342913
0.00142,0.00142,21.1205139016,3.2002330356,26.8311057462
0.00142,0.00142,5.8350255448,5.4071487061,0.6989408591
0.00142,0.00142,23.3978030203,1.9312517892,1416.8417363347
0.00142,0.00142,24.3648103807,7.001716952,1085.3078400721
0.00142,0.00142,246.4527546173,103.1659075995,3.1064125876
0.00142,0.00142,36.2588923177,2.2532839093,1688.4639765845
0.00142,0.00142,16.3914860777,15.7170181953,4.4735125248
0.00142,0.00142,70.5656824359,23.0723607509,24.4822603121
