initial_z,Zbase,m1,m2,initial_period_in_days
1.42e-05,1.42e-05,14.6046338964,7.9118659812,3612.5156603392
1.42e-05,1.42e-05,5.7052582613,1.8308940576,0.4361749306
1.42e-05,1.42e-05,57.9505004409,20.3123055162,0.7520422216
1.42e-05,1.42e-05,20.5360902412,9.387368504,87.0882991006
1.42e-05,1.42e-05,35.0061866307,15.6632330114,287.2101837481
1.42e-05,1.42e-05,93.1982900908,14.2709975044,0.1387751391
1.42e-05,1.42e-05,30.4331754821,21.8080004703,4.9227629804
1.42e-05,1.42e-05,11.8847306039,7.4347749864,8.1850564732
1.42e-05,1.42e-05,20.7590659014,13.5474713589,4142.3841049011
1.42e-05,1.42e-05,7.0259342142,1.0694569312,0.2591687383
1.42e-05,1.42e-05,89.7342046042,89.4287379695,1936.7006113949
1.42e-05,1.42e-05,115.0684165897,17.4092220314,916.6820582036
1.42e-05,1.42e-05,61.0983479825,45.8441679104,3.4727666011
1.42e-05,1.42e-05,117.0413342156,112.343309272,18.1525417904
1.42e-05,1.42e-05,68.7617797129,40.7341524151,0.304331912
1.42e-05,1.42e-05,258.1810495644,188.9782569948,2.811655008
1.42e-05,1.42e-05,215.8862683776,181.9665634731,0.1787120075
1.42e-05,1.42e-05,34.1040863418,24.8640777631,1.7181731826
1.42e-05,1.42e-05,136.3524378737,76.488196762,5816.0920705668
1.42e-05,1.42e-05,150.6944175933,86.2904456158,620.2911508891
1.42e-05,1.42e-05,28.7112459193,11.5349317033,1140.1105834532
1.42e-05,1.42e-05,114.8242003271,83.3039471072,4.6497776617
1.42e-05,1.42e-05,6.2531394568,2.7407525803,2947.7144208398
1.42e-05,1.42e-05,111.4883517738,83.3182765196,66.2585059162
1.42e-05,1.42e-05,90.634322146,56.9402107103,14.234607994
1.42e-05,1.42e-05,89.5285801713,23.4650926239,3.5637940861
1.42e-05,1.42e-05,94.095795061,61.4812475373,13.892001651
1.42e-05,1.42e-05,123.1421077628,103.1257079557,0.2153507887
1.42e-05,1.42e-05,151.728188623,53.9308744037,1.2912072729
1.42e-05,1.42e-05,7.7404645088,6.0582568037,28.7461960187
1.42e-05,1.42e-05,162.0702010169,83.2684060502,0.9797336359
1.42e-05,1.42e-05,297.1429240893,57.0691779731,80.5343552757
1.42e-05,1.42e-05,34.2957052884,26.7604335521,2.8778220402
1.42e-05,1.42e-05,81.885938806,45.5237869496,2.4672283114
1.42e-05,1.42e-05,249.4427299215,167.0307009021,267.686036082
1.42e-05,1.42e-05,167.2611423682,55.2935468521,179.2812591377
1.42e-05,1.42e-05,14.2342039571,8.1014393188,9.7694767998
1.42e-05,1.42e-05,15.7340260459,0.8360284357,1473.1117849693
1.42e-05,1.42e-05,10.8247034326,10.3010853492,0.445997217
1.42e-05,1.42e-05,152.4583565586,18.2117816741,0.136713435
1.42e-05,1.42e-05,8.6649203511,0.6395038816,82.6045078074
1.42e-05,1.42e-05,13.6635792519,13.3941104797,58.6270908094
1.42e-05,1.42e-05,9.1941814696,8.7130591704,1.7998833517
1.42e-05,1.42e-05,5.8172634951,3.9889014204,7.9431966951
1.42e-05,1.42e-05,52.4870414222,18.5386216434,1164.5509563652
1.42e-05,1.42e-05,17.7472527172,3.9388921722,57.8287565142
1.42e-05,1.42e-05,155.4041648552,137.8478923476,1.250377328
1.42e-05,1.42e-05,83.5759988578,18.5783611028,0.2370897208
1.42e-05,1.42e-05,14.8937066885,11.7977211354,0.4662606618
1.42e-05,1.42e-05,20.4900452454,10.8377213293,9.9652480791
1.42e-05,1.42e-05,16.7570375675,11.4025188532,5.045728625
1.42e-05,1.42e-05,21.3186526894,19.7007433388,214.2569862876
1.42e-05,1.42e-05,163.833708235,146.3445968339,336.1986916907
1.42e-05,1.42e-05,43.9568846138,22.4490386745,4.7526767658
1.42e-05,1.42e-05,280.9255017614,149.2397070973,268.7282996396
1.42e-05,1.42e-05,11.3530196673,7.1258406948,0.1192091015
1.42e-05,1.42e-05,6.0932069063,3.6263125374,1.8979374638
1.42e-05,1.42e-05,25.6821755451,16.9639457608,1.4241249795
1.42e-05,1.42e-05,28.3015749797,27.9647360573,98.3661412202
1.42e-05,1.42e-05,26.4675214862,12.9692109046,5832.8392500372
1.42e-05,1.42e-05,39.7915894538,15.8841830884,628.1867798766
1.42e-05,1.42e-05,178.7475547252,57.5868393962,1.9024648418
1.42e-05,1.42e-05,19.5081584316,2.3594070336,119.0359262474
1.42e-05,1.42e-05,80.6441158568,74.9417376752,1418.8127531519
1.42e-05,1.42e-05,89.0206740836,29.9638774455,5.6682342825
1.42e-05,1.42e-05,141.7429972095,38.6041726623,1.0041344898
1.42e-05,1.42e-05,243.4779239797,86.2065058658,3875.560632338
1.42e-05,1.42e-05,127.4981308036,87.9321919733,229.8427142099
1.42e-05,1.42e-05,8.9754015933,7.5587412791,4960.6124236706
1.42e-05,1.42e-05,6.1231617616,4.6396450187,6069.2859789151
1.42e-05,1.42e-05,8.8149812142,0.5942269172,2.6588438177
1.42e-05,1.42e-05,10.3282172418,3.7790855235,319.2862117392
1.42e-05,1.42e-05,8.0073076714,0.67331064,1.4875154072
1.42e-05,1.42e-05,127.6942346462,45.9125234078,2.7377186461
1.42e-05,1.42e-05,13.0155220404,1.4902474725,1.97828456
1.42e-05,1.42e-05,84.9465599572,9.6327157016,0.4471839202
1.42e-05,1.42e-05,49.9351933719,40.793755643,73.9779568047
1.42e-05,1.42e-05,14.1248404372,10.8435498827,0.2781962772
1.42e-05,1.42e-05,55.276897334,25.699392346,0.893250927
1.42e-05,1.42e-05,61.8011399326,60.0829867557,6.2702452584
1.42e-05,1.42e-05,298.1268764886,18.0378745573,0.2267883422
1.42e-05,1.42e-05,26.6846172923,16.4099747138,240.104149278
1.42e-05,1.42e-05,123.5545441594,87.825589214,92.2871388127
1.42e-05,1.42e-05,88.1306989532,69.6120426964,5.8873928368
1.42e-05,1.42e-05,11.5719126579,3.794240526,0.121852048
1.42e-05,1.42e-05,214.243004226,183.0398798498,142.0296873896
1.42e-05,1.42e-05,14.6883766912,9.4583502294,2026.7416467312
1.42e-05,1.42e-05,27.6935786638,2.1570820368,3.1888610861
1.42e-05,1.42e-05,9.6708523329,3.7863822174,1507.7047504083
1.42e-05,1.42e-05,5.6613542534,3.9665827268,35.7733716707
1.42e-05,1.42e-05,27.4624480924,15.1287757409,204.269663686
1.42e-05,1.42e-05,60.9962703682,48.2352145251,0.3372253965
1.42e-05,1.42e-05,11.5666027056,10.6783301859,40.8731591952
1.42e-05,1.42e-05,262.8092116052,210.6701747787,64.9399987
1.42e-05,1.42e-05,24.5938204742,2.4765039793,0.1734291576
1.42e-05,1.42e-05,188.540381962,100.4365084244,4699.8958657551
1.42e-05,1.42e-05,61.2574487927,22.216635518,9.3819511555
1.42e-05,1.42e-05,5.9667192387,4.9364319702,1.5453553485
1.42e-05,1.42e-05,61.5766094798,60.642109785,4053.6471371996
1.42e-05,1.42e-05,223.4816726854,146.9682729308,19.276634615
1.42e-05,1.42e-05,138.5476311501,75.5749513956,457.8280032375
