initial_z,Zbase,m1,m2,initial_period_in_days
0.00284,0.00284,219.7596200821,11.9991305893,0.8565016389
0.00284,0.00284,1.0041512818,1.3966423943,1.321308652
0.00284,0.00284,144.2689694915,25.5262099266,27.4879421477
0.00284,0.00284,2.8546392913,1.1558518615,4.138095639
0.00284,0.00284,29.8170077404,3.1127952541,1132.0669480202
0.00284,0.00284,6.1771267472,1.329656318,0.4003282548
0.00284,0.00284,0.9071497629,19.4510688844,482.9659879329
0.00284,0.00284,67.4330121954,1.4458270056,232.8478090555
0.00284,0.00284,4.6382069799,9.6909060326,1.3282258415
0.00284,0.00284,0.9139275878,9.7680798189,0.3069771217
0.00284,0.00284,1.1336319542,13.5016015508,0.5112389664
0.00284,0.00284,8.5382185663,3.3049237386,0.9222708935
0.00284,0.00284,2.1329643787,13.7173554667,0.5769925345
0.00284,0.00284,22.2749489458,6.056940504,0.1270357213
0.00284,0.00284,7.3799508194,1.3190065763,1698.1463053697
0.00284,0.00284,19.3859783749,44.194404801,0.133485814
0.00284,0.00284,6.720893547,2.3592276131,40.8934414923
0.00284,0.00284,48.5211638395,2.6527673055,529.7333669658
0.00284,0.00284,1.6593306414,2.0865411469,2.4713435122
0.00284,0.00284,7.3978765905,1.7063306124,2.3423022401
0.00284,0.00284,5.5781780062,8.8776559335,1654.8035709335
0.00284,0.00284,105.4571136374,1.2062730842,5.2583077174
0.00284,0.00284,163.0662030178,1.6832356068,0.4853093637
0.00284,0.00284,0.662790065,1.868177219,2.7150131699
0.00284,0.00284,215.6465305329,48.4751055447,0.2495444612
0.00284,0.00284,4.021541407,10.8758849762,975.1169722921
0.00284,0.00284,6.6874745995,11.2328504383,2432.1100492046
0.00284,0.00284,0.6899738346,18.8619218252,249.3610641305
0.00284,0.00284,8.8722898953,16.7215266875,2.586353365
0.00284,0.00284,0.5420074837,13.7411211768,1641.0197802981
0.00284,0.00284,17.5401941093,3.3578476731,0.4047414619
0.00284,0.00284,192.3269506539,34.4825489986,0.1821411628
0.00284,0.00284,4.6353010003,21.1915339972,0.1264779122
0.00284,0.00284,13.7374336014,2.8743522781,0.1873432849
0.00284,0.00284,9.67490525,1.2720408662,193.6183827875
0.00284,0.00284,6.7992380802,4.6137662118,0.2460774913
0.00284,0.00284,1.0839903034,1.3275940449,0.1164049456
0.00284,0.00284,95.6865723505,1.8168533833,0.2180896834
0.00284,0.00284,307.4246767033,2.2631804166,2325.9125524434
0.00284,0.00284,15.0606406545,20.6339301673,314.8608087416
0.00284,0.00284,3.9525179305,1.1589135639,1302.7310705838
0.00284,0.00284,2.6424565829,1.0873998446,871.949953751
0.00284,0.00284,34.2332007506,19.8896907795,428.9585329618
0.00284,0.00284,2.6664048892,23.5959343083,0.2573343982
0.00284,0.00284,16.4935532792,5.9381209539,1.0310089845
0.00284,0.00284,6.0546877778,17.8799210573,397.1612502394
0.00284,0.00284,95.8660131703,15.9966116867,2.22180908
0.00284,0.00284,1.3181493068,27.6094919824,3101.8630792203
0.00284,0.00284,3.9496121218,10.8145169873,8.5187005787
0.00284,0.00284,7.5924747676,2.8072675269,63.8864957758
0.00284,0.00284,24.8301699523,1.1007976383,0.1544528953
0.00284,0.00284,9.0559894868,1.063449721,1437.7162833654
0.00284,0.00284,13.1698219926,30.5506058765,3095.9632998318
0.00284,0.00284,1.3386110394,5.3869660784,1.7977601446
0.00284,0.00284,99.0693793496,2.6708270412,1.6000435031
0.00284,0.00284,222.9410019515,4.7906959416,65.0028588111
0.00284,0.00284,0.6034888521,18.1290728674,9.7649021682
0.00284,0.00284,14.6023375369,47.3381239639,1010.1420504133
0.00284,0.00284,259.6958681666,24.7643777153,4.2290571654
0.00284,0.00284,1.1708900916,5.5755892362,15.9104737136
