initial_z,Zbase,m1,m2,initial_period_in_days
1.42e-05,1.42e-05,2.0383585489,51.327596304,3.5622478903
1.42e-05,1.42e-05,2.0383585489,51.327596304,7.278953844
1.42e-05,1.42e-05,2.0383585489,51.327596304,14.8735210729
1.42e-05,1.42e-05,2.0383585489,51.327596304,30.3919538231
1.42e-05,1.42e-05,2.0383585489,51.327596304,62.1016941892
1.42e-05,1.42e-05,2.0383585489,51.327596304,126.8961003168
1.42e-05,1.42e-05,2.0383585489,51.327596304,259.2943797405
1.42e-05,1.42e-05,2.0383585489,51.327596304,529.8316906284
1.42e-05,1.42e-05,2.0383585489,51.327596304,1082.6367338741
1.42e-05,1.42e-05,2.0383585489,51.327596304,2212.2162910704
1.42e-05,1.42e-05,2.699869011,51.327596304,0.1
1.42e-05,1.42e-05,2.699869011,51.327596304,0.2043359718
1.42e-05,1.42e-05,2.699869011,51.327596304,0.4175318937
1.42e-05,1.42e-05,2.699869011,51.327596304,0.8531678524
1.42e-05,1.42e-05,2.699869011,51.327596304,1.7433288222
1.42e-05,1.42e-05,2.699869011,51.327596304,3.5622478903
1.42e-05,1.42e-05,2.699869011,51.327596304,7.278953844
1.42e-05,1.42e-05,2.699869011,51.327596304,14.8735210729
1.42e-05,1.42e-05,2.699869011,51.327596304,30.3919538231
1.42e-05,1.42e-05,2.699869011,51.327596304,62.1016941892
1.42e-05,1.42e-05,2.699869011,51.327596304,126.8961003168
1.42e-05,1.42e-05,2.699869011,51.327596304,259.2943797405
1.42e-05,1.42e-05,2.699869011,51.327596304,529.8316906284
1.42e-05,1.42e-05,2.699869011,51.327596304,1082.6367338741
1.42e-05,1.42e-05,2.699869011,51.327596304,2212.2162910704
1.42e-05,1.42e-05,3.5760601002,51.327596304,0.1
1.42e-05,1.42e-05,3.5760601002,51.327596304,0.2043359718
1.42e-05,1.42e-05,3.5760601002,51.327596304,0.4175318937
1.42e-05,1.42e-05,3.5760601002,51.327596304,0.8531678524
1.42e-05,1.42e-05,3.5760601002,51.327596304,1.7433288222
1.42e-05,1.42e-05,3.5760601002,51.327596304,3.5622478903
1.42e-05,1.42e-05,3.5760601002,51.327596304,7.278953844
1.42e-05,1.42e-05,3.5760601002,51.327596304,14.8735210729
1.42e-05,1.42e-05,3.5760601002,51.327596304,30.3919538231
1.42e-05,1.42e-05,3.5760601002,51.327596304,62.1016941892
1.42e-05,1.42e-05,3.5760601002,51.327596304,126.8961003168
1.42e-05,1.42e-05,3.5760601002,51.327596304,259.2943797405
1.42e-05,1.42e-05,3.5760601002,51.327596304,529.8316906284
1.42e-05,1.42e-05,3.5760601002,51.327596304,1082.6367338741
1.42e-05,1.42e-05,3.5760601002,51.327596304,2212.2162910704
1.42e-05,1.42e-05,4.7366023271,51.327596304,0.1
1.42e-05,1.42e-05,4.7366023271,51.327596304,0.2043359718
1.42e-05,1.42e-05,4.7366023271,51.327596304,0.4175318937
1.42e-05,1.42e-05,4.7366023271,51.327596304,0.8531678524
1.42e-05,1.42e-05,4.7366023271,51.327596304,1.7433288222
1.42e-05,1.42e-05,4.7366023271,51.327596304,3.5622478903
1.42e-05,1.42e-05,4.7366023271,51.327596304,7.278953844
1.42e-05,1.42e-05,4.7366023271,51.327596304,14.8735210729
1.42e-05,1.42e-05,4.7366023271,51.327596304,30.3919538231
1.42e-05,1.42e-05,4.7366023271,51.327596304,62.1016941892
1.42e-05,1.42e-05,4.7366023271,51.327596304,126.8961003168
1.42e-05,1.42e-05,4.7366023271,51.327596304,259.2943797405
1.42e-05,1.42e-05,4.7366023271,51.327596304,529.8316906284
1.42e-05,1.42e-05,4.7366023271,51.327596304,1082.6367338741
1.42e-05,1.42e-05,4.7366023271,51.327596304,2212.2162910704
1.42e-05,1.42e-05,6.27377644,51.327596304,0.1
1.42e-05,1.42e-05,6.27377644,51.327596304,0.2043359718
1.42e-05,1.42e-05,6.27377644,51.327596304,0.4175318937
1.42e-05,1.42e-05,6.27377644,51.327596304,0.8531678524
1.42e-05,1.42e-05,6.27377644,51.327596304,1.7433288222
1.42e-05,1.42e-05,6.27377644,51.327596304,3.5622478903
1.42e-05,1.42e-05,6.27377644,51.327596304,7.278953844
1.42e-05,1.42e-05,6.27377644,51.327596304,14.8735210729
1.42e-05,1.42e-05,6.27377644,51.327596304,30.3919538231
1.42e-05,1.42e-05,6.27377644,51.327596304,62.1016941892
1.42e-05,1.42e-05,6.27377644,51.327596304,126.8961003168
1.42e-05,1.42e-05,6.27377644,51.327596304,259.2943797405
1.42e-05,1.42e-05,6.27377644,51.327596304,529.8316906284
1.42e-05,1.42e-05,6.27377644,51.327596304,1082.6367338741
1.42e-05,1.42e-05,6.27377644,51.327596304,2212.2162910704
1.42e-05,1.42e-05,8.3098111476,51.327596304,0.1
1.42e-05,1.42e-05,8.3098111476,51.327596304,0.2043359718
1.42e-05,1.42e-05,8.3098111476,51.327596304,0.4175318937
1.42e-05,1.42e-05,8.3098111476,51.327596304,0.8531678524
1.42e-05,1.42e-05,8.3098111476,51.327596304,1.7433288222
1.42e-05,1.42e-05,8.3098111476,51.327596304,3.5622478903
1.42e-05,1.42e-05,8.3098111476,51.327596304,7.278953844
1.42e-05,1.42e-05,8.3098111476,51.327596304,14.8735210729
1.42e-05,1.42e-05,8.3098111476,51.327596304,30.3919538231
1.42e-05,1.42e-05,8.3098111476,51.327596304,62.1016941892
1.42e-05,1.42e-05,8.3098111476,51.327596304,126.8961003168
1.42e-05,1.42e-05,8.3098111476,51.327596304,259.2943797405
1.42e-05,1.42e-05,8.3098111476,51.327596304,529.8316906284
1.42e-05,1.42e-05,8.3098111476,51.327596304,1082.6367338741
1.42e-05,1.42e-05,8.3098111476,51.327596304,2212.2162910704
1.42e-05,1.42e-05,11.0066021589,51.327596304,0.1
1.42e-05,1.42e-05,11.0066021589,51.327596304,0.2043359718
1.42e-05,1.42e-05,11.0066021589,51.327596304,0.4175318937
1.42e-05,1.42e-05,11.0066021589,51.327596304,0.8531678524
1.42e-05,1.42e-05,11.0066021589,51.327596304,1.7433288222
1.42e-05,1.42e-05,11.0066021589,51.327596304,3.5622478903
1.42e-05,1.42e-05,11.0066021589,51.327596304,7.278953844
1.42e-05,1.42e-05,11.0066021589,51.327596304,14.8735210729
1.42e-05,1.42e-05,11.0066021589,51.327596304,30.3919538231
1.42e-05,1.42e-05,11.0066021589,51.327596304,62.1016941892
1.42e-05,1.42e-05,11.0066021589,51.327596304,126.8961003168
1.42e-05,1.42e-05,11.0066021589,51.327596304,259.2943797405
1.42e-05,1.42e-05,11.0066021589,51.327596304,529.8316906284
1.42e-05,1.42e-05,11.0066021589,51.327596304,1082.6367338741
1.42e-05,1.42e-05,11.0066021589,51.327596304,2212.2162910704
1.42e-05,1.42e-05,14.5785853532,51.327596304,0.1
1.42e-05,1.42e-05,14.5785853532,51.327596304,0.2043359718
1.42e-05,1.42e-05,14.5785853532,51.327596304,0.4175318937
1.42e-05,1.42e-05,14.5785853532,51.327596304,0.8531678524
1.42e-05,1.42e-05,14.5785853532,51.327596304,1.7433288222
1.42e-05,1.42e-05,14.5785853532,51.327596304,3.5622478903
1.42e-05,1.42e-05,14.5785853532,51.327596304,7.278953844
1.42e-05,1.42e-05,14.5785853532,51.327596304,14.8735210729
1.42e-05,1.42e-05,14.5785853532,51.327596304,30.3919538231
1.42e-05,1.42e-05,14.5785853532,51.327596304,62.1016941892
1.42e-05,1.42e-05,14.5785853532,51.327596304,126.8961003168
1.42e-05,1.42e-05,14.5785853532,51.327596304,259.2943797405
1.42e-05,1.42e-05,14.5785853532,51.327596304,529.8316906284
1.42e-05,1.42e-05,14.5785853532,51.327596304,1082.6367338741
1.42e-05,1.42e-05,14.5785853532,51.327596304,2212.2162910704
1.42e-05,1.42e-05,19.3097876921,51.327596304,0.1
1.42e-05,1.42e-05,19.3097876921,51.327596304,0.2043359718
1.42e-05,1.42e-05,19.3097876921,51.327596304,0.4175318937
1.42e-05,1.42e-05,19.3097876921,51.327596304,0.8531678524
1.42e-05,1.42e-05,19.3097876921,51.327596304,1.7433288222
1.42e-05,1.42e-05,19.3097876921,51.327596304,3.5622478903
1.42e-05,1.42e-05,19.3097876921,51.327596304,7.278953844
1.42e-05,1.42e-05,19.3097876921,51.327596304,14.8735210729
1.42e-05,1.42e-05,19.3097876921,51.327596304,30.3919538231
