initial_z,Zbase,m1,m2,initial_period_in_days
1.42e-05,1.42e-05,93.7531943895,1.4350768237,1104.4076427751
1.42e-05,1.42e-05,294.3633205943,19.9434577804,0.272802003
1.42e-05,1.42e-05,5.8384478927,17.9721903991,1.388616278
1.42e-05,1.42e-05,0.6008143949,5.3753744216,0.8873960299
1.42e-05,1.42e-05,224.7707149449,4.7600714046,0.7249453612
1.42e-05,1.42e-05,1.8804413295,11.4079493434,148.2689696873
1.42e-05,1.42e-05,49.8109078765,48.6163987883,0.9453585573
1.42e-05,1.42e-05,3.2297324287,1.7605461427,1.3113929246
1.42e-05,1.42e-05,43.8199281808,2.9274634742,735.802208517
1.42e-05,1.42e-05,30.3726651671,2.5008962948,0.3242545983
1.42e-05,1.42e-05,0.6872133825,11.8258174486,0.4959516787
1.42e-05,1.42e-05,4.9500260331,12.1348719829,2.7610408002
1.42e-05,1.42e-05,3.2879117134,23.3496714206,1951.5889509529
1.42e-05,1.42e-05,6.2238103224,4.7531444558,58.7302025413
1.42e-05,1.42e-05,5.5732674651,5.9298901673,3.284927526
1.42e-05,1.42e-05,5.4376656158,16.7013660772,0.5567661083
1.42e-05,1.42e-05,92.5988173263,3.0492180164,0.6395062319
1.42e-05,1.42e-05,3.3611259744,15.069551327,145.8092905729
1.42e-05,1.42e-05,271.6693504887,47.7609433042,19.9685431603
1.42e-05,1.42e-05,1.1209249572,4.9111580569,14.3073260489
1.42e-05,1.42e-05,0.9549035184,2.3156618258,83.3709786872
1.42e-05,1.42e-05,4.8205496565,10.1591303511,0.2973970041
1.42e-05,1.42e-05,1.1413872815,27.0256546756,82.0659651079
1.42e-05,1.42e-05,3.5323309908,5.0495410493,210.1470093666
1.42e-05,1.42e-05,12.0270126712,19.5744505206,329.2311433279
1.42e-05,1.42e-05,0.6324826266,3.549184961,369.997728203
1.42e-05,1.42e-05,3.0406272388,18.1841006239,338.6545252056
1.42e-05,1.42e-05,26.068850612,42.5098741148,407.3224676609
1.42e-05,1.42e-05,75.5289092853,35.9923442905,463.0669072356
1.42e-05,1.42e-05,4.5654443223,2.5219059158,3.3862200532
1.42e-05,1.42e-05,1.9102196399,3.5539905185,1.3207856096
1.42e-05,1.42e-05,261.0238440982,2.8608922707,0.2795995938
1.42e-05,1.42e-05,38.591851932,3.5723143233,1.8588282486
1.42e-05,1.42e-05,129.0706049148,20.3498654261,0.8607790791
1.42e-05,1.42e-05,3.1956360042,1.2206814099,0.7623402681
1.42e-05,1.42e-05,42.1791692189,28.9331352082,0.3217702545
1.42e-05,1.42e-05,44.2603779401,20.8691119708,0.2296017708
1.42e-05,1.42e-05,34.170774181,5.0930858109,4.1257867404
1.42e-05,1.42e-05,1.194001669,2.9436346588,0.1583024171
1.42e-05,1.42e-05,171.4364739645,4.4583081749,1.509540532
1.42e-05,1.42e-05,0.728238909,40.2468527004,0.2144023178
