initial_z,Zbase,m1,m2,initial_period_in_days
0.0284,0.0284,16.8781070021,14.686823039,120.4153016622
0.0284,0.0284,24.4648902245,20.0071033083,5.5234827643
0.0284,0.0284,164.2122987631,52.7387737069,177.3718384149
0.0284,0.0284,134.1976147188,21.5743378221,3225.4680325831
0.0284,0.0284,7.2629218735,3.1143455531,185.6545749048
0.0284,0.0284,6.5421601966,1.1274591355,908.6947050952
0.0284,0.0284,61.3771033498,7.4674629884,13.9685960964
0.0284,0.0284,13.2904614262,10.2204203301,287.9060812265
0.0284,0.0284,290.7553114042,113.1123679244,634.9825592165
0.0284,0.0284,103.0886026383,49.4260685749,378.2664910408
0.0284,0.0284,64.7696279406,47.2437494691,1995.6204455451
0.0284,0.0284,63.6522504588,14.471552787,467.7877204444
0.0284,0.0284,34.7034156308,12.3306256175,26.1840216043
0.0284,0.0284,176.6290171361,60.108010209,2077.5849650088
0.0284,0.0284,34.4751107698,23.4751042172,378.1008598538
0.0284,0.0284,50.4884791465,24.3844483894,1214.0157637643
0.0284,0.0284,21.3447481066,1.8394453645,8.4471655259
0.0284,0.0284,8.2644505651,6.3107338444,0.2260602294
0.0284,0.0284,66.0888848297,26.9161005985,1.1571831617
0.0284,0.0284,64.6823242563,31.4499473267,1527.6719604653
0.0284,0.0284,6.7669675715,3.775843848,195.0166445736
0.0284,0.0284,17.8645155988,15.5849543154,181.8863885995
0.0284,0.0284,14.3667042761,3.6701184348,617.9920887639
0.0284,0.0284,7.4234151885,1.7345804438,1.3756912179
0.0284,0.0284,191.1337244067,171.3091361608,435.6014869637
0.0284,0.0284,28.7086030395,26.0867342732,37.3526580325
0.0284,0.0284,6.6070425605,4.1979567724,132.8781379611
0.0284,0.0284,25.1659757213,13.5223928895,14.0652505468
0.0284,0.0284,6.6153197886,3.502737228,0.1656406069
0.0284,0.0284,10.5256152472,9.952684567,0.6568148498
0.0284,0.0284,151.9134878696,74.4732939114,3.8713039324
0.0284,0.0284,87.6484037125,13.6769985597,1.0908424123
0.0284,0.0284,14.3755100569,13.0650034441,110.501864457
0.0284,0.0284,70.006801875,34.2338863987,34.8937738238
0.0284,0.0284,44.3383885779,36.3411158803,0.2126568445
0.0284,0.0284,227.5669298787,204.8905401696,15.9161191396
0.0284,0.0284,8.5415579352,5.3313224403,8.0841360257
0.0284,0.0284,88.7438172478,72.4419768304,2410.647571813
0.0284,0.0284,5.6488799316,2.5306932476,166.3080975819
0.0284,0.0284,6.578797863,5.1919516868,277.2593747131
0.0284,0.0284,33.4517476466,4.596600431,12.9676089599
0.0284,0.0284,54.3970281582,4.0355601873,1.4361008592
0.0284,0.0284,49.9295273958,47.1850629965,935.1062190856
0.0284,0.0284,8.0671347691,6.5018417107,1.0946848249
0.0284,0.0284,8.1441178426,1.6007841831,9.5184322941
0.0284,0.0284,26.7121345083,26.6430671141,47.827510382
0.0284,0.0284,70.2754220364,41.4929764214,175.3186593271
0.0284,0.0284,45.8641508051,19.0724825198,1.4594739594
0.0284,0.0284,12.9564004708,6.1457443228,2077.6187923068
0.0284,0.0284,14.6874994114,11.8722974226,434.3720682474
0.0284,0.0284,51.6776993615,38.7386580355,230.0668192521
0.0284,0.0284,27.897641506,24.8282293505,425.2275681685
0.0284,0.0284,253.6123529346,146.9140568047,27.1600288425
0.0284,0.0284,47.3574830001,8.3338282121,2981.2639923481
0.0284,0.0284,70.1140623009,41.0645149879,0.4832946273
0.0284,0.0284,291.5847769716,142.9305190447,8.8787031777
0.0284,0.0284,7.1075845789,0.9980252495,414.0249207466
0.0284,0.0284,52.5914834869,12.3069734193,178.5640317415
0.0284,0.0284,19.6920851561,4.7932643341,3.6783922407
0.0284,0.0284,23.7043595245,16.5155569363,1077.860444707
0.0284,0.0284,41.0874085435,24.8546002854,485.9956398655
0.0284,0.0284,9.5711197244,9.4832696332,0.4468634353
0.0284,0.0284,30.0341420291,6.7838620469,3.2454296956
0.0284,0.0284,46.3117978375,30.0084904812,0.2507376477
0.0284,0.0284,6.6199278281,4.6313963819,94.0851135906
0.0284,0.0284,105.4600868218,77.79482921,39.1696819839
0.0284,0.0284,178.7735704907,113.743159622,1690.7271935664
0.0284,0.0284,105.883899281,89.0764008018,3.2258704157
0.0284,0.0284,7.280230812,7.196305944,22.6628548882
0.0284,0.0284,9.9343811235,5.400289587,1945.0379310337
0.0284,0.0284,131.475951068,35.6235644097,1981.7924313814
0.0284,0.0284,104.529958203,99.8248226577,1985.2001746558
0.0284,0.0284,97.8900385022,43.3708103187,85.7600743237
0.0284,0.0284,16.4585372969,4.5734764582,0.1126438045
0.0284,0.0284,33.9084019041,31.5688756695,3081.6197484468
