initial_z,Zbase,m1,m2,initial_period_in_days
0.00284,0.00284,160.8889779669,152.7022685947,16.9343061038
0.00284,0.00284,231.6236925774,195.3348334845,1058.8349222057
0.00284,0.00284,123.2789367181,62.2846416301,5121.7451212584
0.00284,0.00284,11.7027242124,4.9857898079,101.0605515746
0.00284,0.00284,11.7648234151,3.833403512,0.1084310701
0.00284,0.00284,19.9072743516,13.0287372325,715.0623373539
0.00284,0.00284,34.0985344951,11.5010620201,5082.6557927211
0.00284,0.00284,211.4779461105,117.2132417925,2.6512899361
0.00284,0.00284,13.6839967965,10.7654446294,0.3303652413
0.00284,0.00284,17.9886459245,7.6335927932,355.9316530192
0.00284,0.00284,19.0101104661,8.0246232195,0.7658055471
0.00284,0.00284,5.9380484459,2.5707552616,0.1110388723
0.00284,0.00284,110.5186114858,51.1992973235,310.6856458197
0.00284,0.00284,32.0030230551,18.2967841166,1449.4691159495
0.00284,0.00284,107.7275371976,42.0668341249,2.6007032945
0.00284,0.00284,52.0631581083,15.958224668,0.2200080818
0.00284,0.00284,299.0830747938,178.0061543303,10.106348847
0.00284,0.00284,28.417234382,27.7719275889,1121.5118423989
0.00284,0.00284,160.334427486,21.6401923256,0.5344336596
0.00284,0.00284,300.3373418053,240.3619436999,44.0540883208
0.00284,0.00284,181.1192370288,174.9183357636,2011.2698522344
0.00284,0.00284,25.4387746822,3.4893432736,71.9127342534
0.00284,0.00284,22.7824414057,14.1687404306,213.4507680152
0.00284,0.00284,12.7988909955,9.5407045945,5973.9620887513
0.00284,0.00284,142.489937548,106.6182771698,239.3330299963
0.00284,0.00284,63.6142270239,45.4742934175,2016.2955600914
0.00284,0.00284,11.2478227291,3.5717051761,42.5044598204
0.00284,0.00284,8.6616644599,4.4466159621,118.4290532252
0.00284,0.00284,19.4809644133,4.563069175,365.2665900275
0.00284,0.00284,79.2064832083,48.434130988,2.9668804268
0.00284,0.00284,122.9501414654,32.4461097251,0.400938036
0.00284,0.00284,8.3749179621,4.5013953513,781.2915621983
0.00284,0.00284,12.0842919973,8.1372113666,0.1397781619
0.00284,0.00284,125.5436067838,115.2258935793,8.8841091634
0.00284,0.00284,8.0161493575,1.5520389524,46.3829991388
0.00284,0.00284,26.4351371317,3.2693162676,21.4055514494
0.00284,0.00284,203.2447472141,73.4594598602,0.306671107
0.00284,0.00284,228.9657267775,72.0852742308,0.6808977819
0.00284,0.00284,80.8494439359,36.331127282,4101.9871422529
0.00284,0.00284,34.9568631126,22.8474453486,1.4978065644
0.00284,0.00284,228.9907324984,99.5339625416,22.3973982122
0.00284,0.00284,127.7845572687,32.3620080632,51.9271591737
0.00284,0.00284,110.0663000924,51.428798205,53.0968959069
0.00284,0.00284,230.421243477,186.7514025141,4.786273618
0.00284,0.00284,15.9635315585,13.9467489954,0.5507713296
0.00284,0.00284,34.3316605674,31.9858520219,0.4944763114
0.00284,0.00284,11.708480495,7.3770356453,0.1463075073
0.00284,0.00284,106.4114574876,65.6884419916,2343.3669294443
0.00284,0.00284,39.015209178,23.8044628441,35.7382103155
0.00284,0.00284,6.4206906318,2.6563652802,14.8474459835
0.00284,0.00284,12.1020208654,8.109231099,102.7187290301
0.00284,0.00284,266.2384917936,252.0172979337,1.1077915323
0.00284,0.00284,12.9224609965,5.5138946454,78.7784919948
0.00284,0.00284,186.3035720338,126.1802216516,592.3453233608
0.00284,0.00284,36.7979982299,31.5604977003,286.9730100968
0.00284,0.00284,15.9276125473,3.6933487668,5.2875308779
0.00284,0.00284,5.61707361,4.09478597,4592.9972510707
0.00284,0.00284,31.1527286913,8.3427327398,46.1911615459
0.00284,0.00284,8.3158289597,2.5597144051,0.1955184698
0.00284,0.00284,28.5946391457,5.3295916158,0.9315464642
0.00284,0.00284,38.0257919615,24.1353892036,3313.9391847412
0.00284,0.00284,240.9522450243,28.2420243341,0.4265637501
0.00284,0.00284,20.2417753217,1.0467905599,844.3196238971
0.00284,0.00284,11.1969822785,1.7161554763,578.8009585008
0.00284,0.00284,52.5223865051,11.4731421799,0.9792296427
0.00284,0.00284,32.9537308792,9.4415831405,9.2474320714
0.00284,0.00284,40.8810422658,34.8073930237,2669.7547505495
0.00284,0.00284,70.4130838574,28.869800209,0.1945643065
0.00284,0.00284,142.1251746959,141.833200297,1.1472470202
0.00284,0.00284,15.3260633053,8.8887812111,1.0173383546
0.00284,0.00284,77.703338397,37.6381644594,0.3448980832
0.00284,0.00284,6.5840405224,4.7942943907,0.1824230891
0.00284,0.00284,275.0839783244,140.7286027527,44.1530141793
0.00284,0.00284,53.790682567,18.8158082961,54.2805360299
0.00284,0.00284,112.8897015925,64.8466441973,0.926345182
0.00284,0.00284,112.5873821607,35.4206478084,1.7071752407
0.00284,0.00284,6.3725579759,1.0443690661,0.2532895424
0.00284,0.00284,160.6325497503,16.9173571294,27.9246430696
0.00284,0.00284,17.3545384299,10.4512838967,5.8165361844
0.00284,0.00284,56.5854217196,17.3259773303,454.9652717024
0.00284,0.00284,45.8118332827,28.8618797347,281.330007654
0.00284,0.00284,27.1781535045,16.2164054523,21.3829088341
0.00284,0.00284,34.6377042883,24.0951357133,110.33255815
0.00284,0.00284,9.869406685,7.498093537,933.2154470568
0.00284,0.00284,5.8621804059,4.1913276735,2299.9474283676
0.00284,0.00284,7.8265806995,7.1587400009,0.5317322376
0.00284,0.00284,41.7131076629,14.5295668493,0.2915225382
0.00284,0.00284,19.7840120167,8.0309277267,4.97369378
0.00284,0.00284,19.9429596146,7.1701420574,45.3756828
0.00284,0.00284,84.59047311,13.2668065254,13.980449769
0.00284,0.00284,51.5623511478,51.123112103,5.5032864301
0.00284,0.00284,8.7130645456,4.0004677708,6.8448148764
0.00284,0.00284,24.9428312189,20.612541229,13.9150444959
0.00284,0.00284,11.671004154,0.9573484249,48.849927603
0.00284,0.00284,20.3090595929,4.9005398248,11.0268221204
0.00284,0.00284,199.4679741146,110.3316841572,0.296585318
0.00284,0.00284,107.8023722011,47.7292154963,0.2006772381
0.00284,0.00284,60.980261133,28.5690368442,3087.4714510526
0.00284,0.00284,121.8889848083,17.2062028711,30.055273
0.00284,0.00284,17.8294421755,4.0813181244,54.1286474783
0.00284,0.00284,10.2750295094,8.4521948619,4310.5633584858
0.00284,0.00284,9.2074785071,3.1445679281,0.1078960222
0.00284,0.00284,7.0499798859,4.9786105057,1.8412065976
0.00284,0.00284,7.1765919947,5.8577414148,19.3144986843
0.00284,0.00284,40.0740369567,37.9929051968,2.2517348089
0.00284,0.00284,127.355922546,84.4724626872,178.0333913776
0.00284,0.00284,128.4725513234,44.6414752618,3815.6246948024
0.00284,0.00284,12.9369925737,10.615725348,21.3328418272
0.00284,0.00284,197.4402658632,72.421172225,321.6934366316
0.00284,0.00284,70.555593712,23.3971569575,0.5383457026
0.00284,0.00284,21.2332929354,20.6083467048,0.3186217952
0.00284,0.00284,37.4822031912,29.9928930275,502.9916848123
0.00284,0.00284,156.4903782488,56.9216948615,362.6598415699
0.00284,0.00284,25.4343718818,17.6065306647,2.6316646682
0.00284,0.00284,252.2360120628,103.1781075615,5301.7243346255
